YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20140817,8347.237977,8316.359967,8116.291744,7962.247402,7930.418404,7769.274729,7690.318766,7441.258462,7309.650608,7224.341727,7194.931036,7063.833208,7054.111965,6872.737097,6793.32213,6791.264663,6663.830913,6690.109474,6619.597846,6519.529736,6478.067377,6451.412262,6437.297113,6513.197188,6396.577483,6511.769736,6467.905172,6510.444425,6682.460345,6710.81296,6885.760608,6982.951892,7238.822566,7775.321127,8033.711958,8311.766629,8455.392007,8702.064753,8964.008306,9146.306711,9351.359473,9597.568947,9684.249408,9721.873865,9828.375888,10005.5136,9981.7713,9929.909474,9712.822698,9469.258026,9464.958404,9403.868289,9485.243141,9589.436661,9626.702121,9872.068471,9898.726496,9894.7138,9886.522829,9911.682204,9855.962106,9912.430559,9897.294194,9843.262187,9896.800658,9914.872631,9881.908733,9836.380231,9768.117451,9915.747862,9803.872039,9700.610592,9539.476908,9439.027879,9363.363223,9448.891809,9631.541645,9764.605954,9835.053174,9803.97903,9751.099868,9865.714292,9888.027105,9937.034803,9940.771825,9959.531431,9986.933931,10024.7649,10019.85049,9924.94773,9954.657763,9899.398997,9687.698437,9595.263257,9484.503322,9288.082105
20140818,9131.927237,8994.890099,8768.439622,8726.365872,8547.94931,8428.39972,8242.261085,8041.258849,7980.072122,7887.848208,7752.602854,7663.520576,7514.375995,7412.470123,7325.465682,7289.847476,7157.645691,7146.137417,7038.950477,7018.386283,6971.39667,7017.806611,6964.585427,6980.298651,6878.138833,6897.85903,7071.274951,7160.857846,7258.506776,7466.489326,7659.481884,8027.851315,8774.023815,9506.852122,10187.51742,10621.91543,11029.51059,11348.84138,11625.20428,11851.84701,12130.10441,12297.46918,12357.40742,12561.58864,12561.1112,12695.89862,12688.4626,12626.67719,12051.80349,11590.28331,11626.1023,11776.06479,11784.03508,11838.09086,12099.28227,12410.51686,12470.51951,12615.94181,12574.41271,12573.77901,12663.08245,12575.72852,12629.18367,12524.19252,12543.94201,12602.63748,12595.0773,12434.32163,12471.03758,12367.87188,12036.14604,11767.53092,11435.81556,11152.7328,11192.40521,11191.93156,11316.98105,11648.36962,11642.86225,11653.88553,11630.68041,11509.77049,11559.01313,11574.63168,11606.04678,11620.61385,11546.36142,11406.4977,11401.78786,11367.81138,11253.80883,11108.5523,11021.74109,10767.00813,10593.23224,10436.64543
20140819,10092.68576,10014.87168,9838.924638,9632.04944,9558.137089,9376.53301,9262.35819,9113.537007,8931.889375,8855.787928,8737.753963,8620.226629,8502.452236,8318.05931,8316.070131,8198.663174,8149.730263,8038.031562,7922.632796,7865.174458,7876.039622,7760.950674,7793.181349,7716.936924,7641.211061,7722.633734,7774.29671,7744.577656,7962.15273,8064.718881,8196.867122,8599.792221,9105.380083,10023.69732,10457.12155,10959.19694,11303.05632,11778.12516,11989.18727,12278.79668,12353.07365,12566.23688,12716.52625,12759.75469,12842.51451,12906.98158,12769.01712,12584.07479,11929.69145,11534.51781,11546.42301,11735.61094,11691.0989,11674.52461,11713.85694,11825.37192,11721.4824,11671.46018,11538.10322,11124.84811,11220.29844,11285.08289,11237.99143,11246.38232,11184.3222,11306.11211,11283.04531,11273.56414,11177.32666,11042.36309,10927.64071,10618.36319,10233.76391,10072.00119,10025.02069,10070.91382,10184.97495,10243.71398,10225.12383,10205.34311,10195.86951,10123.74942,10154.00411,10044.93595,10006.23451,9865.861053,9828.239506,9649.70829,9487.298668,9359.210362,9239.457072,8992.035098,8843.674277,8736.727994,8489.457631,8299.858618
20140820,8032.79977,7884.862451,7747.321398,7597.103997,7477.873537,7354.395156,7331.243972,7188.167517,7099.768701,6942.338865,6840.123175,6880.90537,6795.480962,6653.074292,6595.139005,6493.393668,6406.188922,6431.099104,6294.544153,6324.559736,6268.770962,6240.433964,6202.153593,6290.41884,6257.560575,6348.131415,6440.89009,6596.301259,6653.72167,6901.470049,7095.702073,7375.622927,8018.765131,8717.276875,9218.023273,9562.585412,9976.617302,10285.30273,10414.46046,10595.09367,10664.52161,10823.45194,10952.60211,10985.68822,11011.99472,11063.23419,10965.15526,10693.89244,10192.55123,9718.735527,9524.031792,9537.051908,9423.313685,9457.32528,9637.145723,9888.695823,10036.43614,10151.18132,10101.09556,10077.54745,10138.87628,10121.12548,10215.82173,10166.76757,10190.88215,10352.31605,10254.99304,10281.07605,10240.37485,10351.71359,10110.01878,9986.851481,9652.168404,9501.148619,9523.200987,9620.692583,9696.91431,9870.510263,9735.389457,9641.325065,9570.871152,9533.31023,9521.71097,9411.631102,9353.627236,9243.738652,9168.354326,8965.750329,8849.146629,8565.152648,8440.32102,8203.321793,8117.781858,7833.185313,7626.335238,7432.072368
20140821,7163.349679,7115.487648,6930.410872,6895.19347,6716.080642,6598.039111,6468.684276,6427.644934,6351.104465,6341.366538,6190.780246,6062.106448,5993.186299,5992.989292,5884.16829,5884.681711,5816.79694,5763.190181,5763.063693,5814.931727,5780.582475,5813.906825,5849.760353,5771.185115,5856.972303,5895.251316,6033.450708,6207.785025,6341.939129,6637.84083,6832.171891,7106.81546,7691.760962,8542.885231,9012.479885,9496.601744,9870.896711,10094.44854,10491.24964,10644.20651,10908.49553,11038.36087,11147.52002,11236.48531,11332.03972,11471.51893,11457.66617,11322.60308,10765.22439,10303.07817,10347.91788,10313.29635,10305.14883,10403.92597,10574.93862,10901.04806,11015.42377,11131.24507,11157.70308,11187.51069,11197.09895,11050.69054,11147.79569,11149.47515,11187.30137,11185.58873,11201.3199,11225.35961,11074.34186,11158.05169,10851.86324,10556.68962,10273.28763,10139.20308,10167.97153,10203.44094,10215.90224,10414.24163,10299.4075,10234.85701,10151.36125,10129.15262,10082.21373,10068.83831,9904.98125,9905.780724,9835.026596,9573.616349,9429.503158,9255.870345,9216.314424,9011.116744,8741.151776,8593.86426,8405.954211,8065.601678
20140822,7843.314441,7743.549359,7605.243849,7476.089901,7325.277599,7189.097262,7070.412524,6936.071792,6826.276037,6796.672122,6671.415634,6688.553594,6512.132031,6434.178175,6467.864432,6331.363898,6326.611965,6259.299688,6196.576093,6299.239729,6224.419458,6241.650247,6250.883774,6181.074038,6189.902105,6369.06741,6436.507533,6534.992894,6774.482887,6934.468964,7175.627163,7581.661694,8194.775608,8965.754112,9598.405378,10038.38942,10301.81359,10626.08914,10868.10977,11156.68099,11328.47235,11482.99219,11645.50512,11676.92215,11712.80546,11834.26867,11903.21161,11653.59472,11192.70737,10656.39592,10655.999,10698.20069,10744.14969,10864.99423,10984.00489,11309.08661,11337.0489,11401.51888,11448.83005,11520.68202,11492.6174,11356.23579,11269.60266,11365.05668,11271.3863,11135.35428,11095.9878,10966.73054,10902.20382,10813.18255,10662.6952,10395.75576,10069.27306,9748.625592,9800.552796,9848.055345,9998.412911,10257.03441,10265.21597,10192.26984,10118.69388,10098.48674,10033.85768,10007.41102,9885.01477,9900.197598,9767.226118,9652.837122,9547.361941,9329.362007,9121.473256,9062.714342,8858.200609,8653.118553,8507.192335,8343.487763
20140823,8001.980542,7873.515197,7772.433922,7695.875411,7557.05454,7391.857623,7346.029391,7226.534606,7077.245592,6951.759408,6865.866102,6778.302262,6778.783479,6651.519285,6603.108816,6577.306719,6476.628479,6397.647878,6421.646842,6369.869309,6368.637894,6319.411752,6298.615049,6335.369901,6272.321259,6442.129556,6480.756217,6485.904589,6714.14491,6901.729621,6933.032879,7241.981274,7757.730856,8425.946299,8842.314046,9268.54194,9495.654539,9849.064145,9973.014819,10255.79349,10450.3912,10625.156,10781.43212,10803.60002,10991.21742,10997.33104,11001.68178,10933.68235,10383.90837,9936.695691,9974.772944,9923.789162,9955.093487,10086.38454,10304.31813,10588.43336,10764.69021,10783.76148,10701.59278,10675.5638,10805.89814,10751.22952,10643.68359,10636.73072,10606.8653,10653.44043,10578.55342,10648.53359,10554.07984,10540.67133,10482.75263,10268.67257,9931.012073,9780.01227,9932.268223,9966.048667,10112.35571,10264.21183,10150.75306,10229.73609,10105.77125,10087.58375,10119.59569,10073.99046,10064.21189,9941.611069,9917.345937,9833.085723,9713.618486,9628.686644,9643.902549,9450.918042,9259.984309,9106.578421,8942.236365,8761.947994
20140824,8553.157434,8426.395312,8288.053815,8207.697269,8055.428027,7843.581579,7774.955049,7641.765222,7496.981373,7371.510321,7269.021382,7313.178207,7148.071694,6999.146818,6930.0737,6866.053215,6799.114194,6693.086307,6640.960641,6707.290502,6639.199606,6601.134769,6587.679802,6512.659129,6575.800115,6456.179424,6535.70759,6628.072154,6661.857254,6788.870024,6831.898545,7089.228972,7341.820658,7773.186448,8064.545542,8352.879885,8650.412253,8872.560198,9035.90102,9285.639063,9464.137105,9610.672483,9690.836678,9749.156085,9818.640871,10010.14099,10077.4878,9971.043585,9626.975855,9347.210395,9380.262369,9397.664654,9423.234145,9544.515379,9662.097615,9829.596924,9896.632072,9932.636629,9869.982583,9825.166546,9881.763815,9816.757713,9829.728553,9805.000246,9779.431628,9891.767813,9799.673685,9863.215378,9780.78051,9778.768536,9805.47477,9692.947204,9453.439654,9381.022073,9369.536497,9331.336151,9538.595954,9640.193948,9656.624293,9646.653372,9609.951579,9587.531678,9603.161579,9738.198092,9707.086118,9775.411463,9727.799983,9661.614458,9610.975608,9634.781348,9538.718174,9450.09102,9287.030625,9123.231381,8991.812483,8731.427138
20140825,8547.759869,8418.29426,8264.130608,8133.07449,7979.426102,7884.393553,7698.619153,7621.74384,7475.704811,7312.814457,7306.843816,7250.107837,7093.03176,7087.103314,7003.287845,6880.408536,6827.523651,6838.010806,6774.699391,6721.594219,6704.051866,6616.204786,6617.32921,6614.060213,6725.370526,6739.914318,6825.67551,6960.287648,7085.924861,7267.135896,7529.759613,7978.606743,8485.393816,9426.856513,9934.410856,10396.01911,10827.78474,11205.39701,11427.00408,11683.34268,11889.00732,12022.26961,12184.35146,12276.08563,12381.2151,12437.59441,12489.40415,12280.58895,11776.24763,11269.33737,11317.14974,11412.29025,11453.84961,11448.52974,11646.91744,12007.95832,12098.03475,12187.17339,12196.91132,12199.9804,12333.40661,12287.34771,12172.06826,12256.52645,12191.97227,12235.94994,12157.94166,12157.00202,12043.64559,12086.98771,11762.61748,11317.52571,10970.70531,10826.46709,10887.8224,10896.36199,11067.62568,11329.83355,11278.28339,11200.0847,11218.43138,11088.00043,11170.90419,11103.68998,11181.40842,11066.88683,11066.5837,10923.37892,10790.30801,10737.96681,10682.75829,10605.56181,10417.23505,10224.49207,10109.64174,9821.731776
20140826,9578.956102,9430.584029,9272.521365,9110.666777,8964.942319,8841.4975,8793.825395,8610.39694,8526.952302,8362.502188,8194.907237,8088.521711,8090.889869,7960.37472,7777.626332,7709.183035,7649.203182,7572.901333,7568.895427,7475.663101,7444.006472,7474.259802,7476.80741,7426.320559,7419.174375,7363.332154,7404.195247,7499.857229,7612.573363,7741.199243,7941.166974,8380.310806,8977.958652,9720.669901,10354.77229,10768.84957,11081.85364,11564.58112,11699.78438,11993.7872,12154.19998,12334.89944,12497.15183,12544.589,12636.11762,12755.98081,12747.35411,12519.64845,12046.28748,11643.00436,11698.08882,11770.13586,11701.8854,11845.22656,12047.12586,12354.28237,12432.38066,12586.86645,12504.65701,12498.69306,12557.23217,12583.22895,12475.2113,12520.4584,12468.74615,12481.07291,12472.07674,12392.94123,12296.4272,12228.00049,11883.4497,11533.06369,11210.69127,10993.65377,11044.50204,11189.48765,11268.25844,11498.69028,11560.41225,11466.15745,11424.5365,11425.0698,11346.83038,11365.53605,11349.04411,11233.15181,11332.92446,11198.12579,11084.74181,11048.57905,11046.11612,10874.92344,10742.6975,10582.84169,10322.81447,10221.25237
20140827,9906.051645,9700.910904,9607.279326,9361.09546,9181.185971,9053.76648,8901.51528,8855.581415,8700.587928,8557.117944,8405.956151,8287.550773,8271.731431,8151.397402,8082.551167,7975.751645,7841.607435,7741.290132,7686.329835,7729.700378,7653.169318,7633.379087,7606.047106,7562.203882,7477.237993,7582.082771,7596.136422,7723.002722,7851.405017,7916.867698,8105.681496,8519.069112,9111.821562,9844.589244,10512.01084,10917.90375,11357.87169,11665.39109,11876.27607,12087.91135,12306.66526,12454.94645,12591.97689,12673.93248,12735.62119,12792.01388,12821.85933,12591.59898,12033.85276,11637.53579,11633.20105,11750.62605,11732.51237,11914.63841,11982.22674,12356.27359,12471.3379,12562.45349,12682.10832,12683.51599,12615.53451,12649.80558,12664.42949,12588.41806,12598.43632,12560.43104,12463.37711,12472.55418,12299.16387,12204.78209,12005.68202,11627.32043,11303.57255,11033.65957,10987.13178,11107.4014,11331.79819,11469.23982,11361.12362,11350.87799,11243.95072,11314.33441,11346.01286,11250.99739,11209.2126,11201.58898,11148.26924,11058.51776,11073.44102,10994.31017,10934.39569,10843.06408,10648.50711,10504.79549,10332.71808,10106.04498
20140828,9868.330576,9730.654111,9580.884753,9449.829605,9275.165197,9211.689852,9000.896727,8923.654754,8825.063372,8589.333487,8513.502088,8415.192879,8296.408619,8236.249704,8167.175131,8088.733947,7934.337204,7932.746792,7797.608429,7753.507088,7758.12875,7709.32708,7684.645139,7659.610797,7527.413668,7561.215937,7691.250839,7710.907986,7898.402681,7962.428404,8125.021744,8464.723504,9034.97176,9815.936414,10409.68244,10857.26546,11181.97112,11499.03512,11751.25878,12017.93109,12125.80382,12381.35148,12407.93928,12479.81405,12713.04977,12805.94056,12682.98355,12486.58891,12055.00808,11507.16071,11585.91549,11654.31087,11605.78536,11696.20469,11820.83165,12147.5938,12286.73758,12447.42419,12457.06638,12521.03526,12535.66102,12458.33097,12418.98069,12393.4566,12473.46258,12370.55926,12341.72165,12350.63352,12268.7273,12101.26873,11888.0023,11531.28762,11131.42306,10859.72461,10918.151,11004.5426,11181.09104,11368.68002,11301.88068,11205.04364,11238.28505,11218.49763,11092.81638,11159.13538,11112.62465,11009.07046,11072.65289,10934.31227,10847.48398,10826.60531,10771.54268,10599.90671,10504.00359,10347.0862,10073.84651,9927.530937
20140829,9655.04426,9484.794128,9333.232598,9243.829638,9134.617435,8985.673256,8796.033503,8671.289951,8581.845378,8435.696448,8346.903618,8219.426315,8071.166859,7989.619638,7954.173898,7818.920493,7832.281661,7737.275205,7598.295642,7601.785411,7566.175838,7467.220609,7524.704943,7507.502672,7391.546932,7498.940773,7555.226866,7605.258108,7750.243717,7853.762796,8032.087402,8436.252549,8969.332927,9766.408602,10360.84526,10786.65538,11142.97595,11495.79454,11694.49584,11860.22936,12109.27211,12360.34681,12536.61589,12594.87176,12653.9177,12790.27845,12678.51719,12500.90398,12060.48605,11566.16688,11642.23418,11748.85086,11817.92921,11839.27212,11979.89176,12292.69882,12365.92994,12457.70299,12578.29553,12559.43834,12611.89982,12535.25178,12514.67061,12493.96809,12451.61489,12531.73174,12451.72576,12389.88535,12308.23298,12109.61791,11860.991,11454.3962,11166.63775,10885.60294,10926.1052,11019.50271,11222.77359,11370.46559,11350.14671,11300.80087,11319.26967,11300.57156,11283.83344,11302.09388,11252.32163,11230.75436,11186.59947,11151.29865,11117.74082,10995.60036,10983.18737,10928.44678,10767.01763,10615.99406,10512.14538,10300.66831
20140830,10045.19359,9937.999177,9817.55806,9718.906053,9540.812598,9344.197187,9289.15153,9085.828569,8930.313125,8816.688586,8666.160494,8558.236645,8526.837648,8436.944935,8222.574062,8148.899458,8042.883405,8030.49505,7890.005197,7918.169244,7763.898504,7747.080838,7697.309556,7702.583931,7652.354227,7539.551472,7580.830016,7629.800757,7674.029071,7722.31829,7831.333486,8105.043915,8619.827862,9226.58944,9653.332598,9929.664161,10196.81012,10461.03094,10823.21982,10997.39641,11155.32357,11306.62174,11494.56118,11478.93128,11630.96928,11740.04888,11781.9815,11676.02219,11122.78405,10728.6003,10850.32676,10881.53156,10889.96794,11026.83359,11287.82896,11561.26663,11589.63447,11676.78665,11716.749,11693.42535,11678.14882,11653.17888,11586.65337,11560.10438,11511.78053,11495.91763,11478.23502,11379.00043,11333.71928,11245.66811,11054.92954,10877.34087,10514.36387,10357.63214,10359.46505,10421.26375,10585.97906,10755.8152,10672.07413,10660.26079,10664.03748,10621.25049,10682.79622,10701.9897,10717.82709,10671.50571,10705.61489,10700.23255,10643.26775,10660.849,10556.26428,10505.09484,10411.9341,10349.64099,10143.61357,9991.740378
20140831,9776.442961,9656.391299,9612.973323,9449.075527,9267.480954,9092.111744,9023.895427,8823.899178,8734.802253,8547.089211,8457.189902,8378.302615,8317.815937,8181.41056,8061.822073,8010.821316,7858.950938,7796.494384,7775.876743,7716.90375,7587.354236,7637.044038,7608.068101,7500.568142,7380.735312,7432.51333,7397.745814,7452.299293,7419.21463,7454.45667,7546.887582,7692.184852,7859.718208,8275.277072,8620.023996,8820.044786,9065.277664,9247.015312,9559.517302,9788.909013,9872.52796,10071.72464,10139.90119,10250.78053,10343.69595,10529.04365,10500.79046,10398.62317,10107.55586,9889.425263,9858.690231,9839.938191,9823.389506,9921.781941,9766.508027,9780.910296,9694.038454,9532.074062,9489.954819,9388.634342,9430.685394,9413.350427,9419.612747,9423.090197,9399.927664,9410.84676,9409.381381,9396.004984,9417.057088,9482.824737,9467.043322,9417.647236,9230.040312,9165.732319,9224.592598,9243.820132,9357.360378,9398.389244,9359.466151,9427.427746,9426.77319,9403.998075,9455.639129,9471.407352,9495.840197,9542.938256,9534.15801,9513.966102,9445.580132,9330.357615,9290.982599,9071.475576,9013.382664,8714.941891,8620.914359,8361.450708
20140901,8139.515872,8155.728355,7967.706562,7855.408207,7642.96259,7578.606776,7453.771365,7286.929425,7150.490486,7055.752623,6952.950083,6989.731028,6843.894729,6741.208783,6658.358076,6631.185757,6580.54778,6592.339391,6508.206538,6546.645601,6431.457713,6470.960575,6421.134391,6513.186809,6504.012549,6523.619547,6700.241415,6760.629153,6874.92241,7058.92074,7284.8512,7591.111628,8235.031481,9064.373042,9527.439111,10179.13225,10507.05288,10985.93916,11216.75377,11392.92905,11713.48087,11921.49475,11922.76031,12129.53036,12137.79525,12267.15668,12296.36377,12169.10336,11747.446,11354.9778,11446.71477,11389.11724,11497.76005,11488.1586,11650.42709,11870.58489,11953.85618,12045.27868,12032.98035,12022.69398,11978.51824,11939.50513,11830.38391,11729.48869,11726.06914,11718.91627,11706.34322,11631.1626,11546.16635,11503.78278,11290.79202,11015.35276,10780.96895,10632.1885,10692.25653,10768.69234,10948.29773,10993.70586,10936.46354,10967.61431,10940.1635,10942.93994,10938.31924,10988.84451,10997.48168,10886.98403,10905.46234,10797.18987,10702.37237,10673.16819,10550.58638,10312.50347,10138.25771,9954.836825,9709.044063,9441.151694
20140902,9199.356496,9045.616152,9012.924145,8788.652385,8699.337598,8496.82546,8364.992566,8246.126826,8106.31995,8047.161299,7921.727204,7889.015312,7746.412993,7597.011168,7612.271596,7506.235658,7412.196389,7348.105773,7361.022681,7303.276932,7201.102467,7253.62787,7236.485642,7164.662089,7211.564111,7279.863363,7341.056201,7382.852434,7531.143997,7625.387936,7779.665757,8108.78375,8750.510724,9604.778569,10197.88905,10640.45349,11140.75087,11464.05449,11733.28255,11903.27505,12039.52688,12215.72776,12394.35743,12463.81661,12495.64852,12680.69115,12603.73349,12443.52712,11977.73196,11494.47311,11581.04367,11677.22994,11733.96359,11746.9449,11903.75811,12245.52869,12277.98207,12325.22689,12382.23243,12428.06493,12425.93355,12346.41722,12414.94433,12399.47642,12316.7584,12384.46324,12285.05056,12275.17819,12267.8738,12177.0462,11949.28942,11620.66681,11316.06033,11157.3498,11250.99457,11297.34903,11536.39428,11651.66898,11613.02428,11583.10967,11537.52724,11525.72243,11512.20112,11528.02521,11488.81597,11523.59105,11500.17186,11332.68962,11387.64711,11175.56194,11080.50854,10914.36286,10742.18224,10496.17637,10287.78739,10045.76385
